account_number,transaction_id,transaction_timestamp,transaction_amount,cr_dr_ind,New Beneficiary Flag,device_id,transaction_type_code
ACC000026,TXN0000008853,08/11/2023 12:38:56,32472.59,D,0,DEV0057,transfer
ACC000049,TXN0000016947,08/11/2023 12:40:07,2577.48,D,0,DEV0189,payment
ACC000049,TXN0000016951,08/11/2023 12:42:09,4357.81,D,0,DEV0069,other2
ACC000021,TXN0000007002,08/11/2023 12:43:15,36154.96,D,0,DEV0172,jzzcsh
ACC000009,TXN0000002722,08/11/2023 12:53:01,19604.22,D,0,DEV0194,transfer
ACC000029,TXN0000009820,08/11/2023 12:57:55,30693.67,D,0,DEV0125,payment
ACC000032,TXN0000011081,08/11/2023 13:02:44,15077.16,D,0,DEV0154,other1
ACC000010,TXN0000002996,08/11/2023 13:08:01,51025.91,C,0,DEV0003,other3
ACC000005,TXN0000001371,08/11/2023 13:09:22,3221.31,D,1,DEV0187,payment
ACC000047,TXN0000016323,08/11/2023 13:10:45,3218.89,D,0,DEV0154,transfer
ACC000002,TXN0000000396,08/11/2023 13:12:43,6850.02,D,0,DEV0178,other2
ACC000030,TXN0000010243,08/11/2023 13:17:31,7432.48,C,0,DEV0129,jzzcsh
ACC000004,TXN0000000991,08/11/2023 13:17:49,68564.54,D,0,DEV0054,other2
ACC000025,TXN0000008440,08/11/2023 13:28:07,1002.32,D,0,DEV0075,nypy
ACC000035,TXN0000012154,08/11/2023 13:29:51,1565.46,C,0,DEV0138,ezpsa
ACC000012,TXN0000003730,08/11/2023 13:37:24,24801.46,D,0,DEV0056,other2
ACC000032,TXN0000011082,08/11/2023 13:40:40,13302.56,C,0,DEV0154,jzzcsh
ACC000004,TXN0000000989,08/11/2023 13:53:50,50270.62,C,0,DEV0054,other1
ACC000012,TXN0000003729,08/11/2023 13:53:50,50127.78,D,0,DEV0056,jzzcsh
ACC000037,TXN0000012810,08/11/2023 14:08:12,31703.74,D,0,DEV0076,other3
ACC000012,TXN0000003728,08/11/2023 14:27:48,81079.83,C,0,DEV0056,payment
ACC000047,TXN0000016325,08/11/2023 14:27:59,4667.84,C,0,DEV0154,payment
ACC000020,TXN0000006549,08/11/2023 14:29:24,17807.65,D,0,DEV0082,nypy
ACC000048,TXN0000016584,08/11/2023 14:31:50,47385.76,D,0,DEV0019,transfer
ACC000049,TXN0000016949,08/11/2023 14:37:19,7711.65,C,0,DEV0069,jzzcsh
ACC000031,TXN0000010643,08/11/2023 14:37:56,19865.66,D,0,DEV0135,jzzcsh
ACC000037,TXN0000012805,08/11/2023 14:45:35,38743.26,D,0,DEV0001,other2
ACC000020,TXN0000006545,08/11/2023 14:57:02,14146.87,D,1,DEV0175,payment
ACC000020,TXN0000006546,08/11/2023 15:05:57,25860.35,D,0,DEV0175,payment
ACC000023,TXN0000007803,08/11/2023 15:15:08,31407.67,C,0,DEV0005,ezpsa
ACC000040,TXN0000013800,08/11/2023 15:17:45,35055.66,D,0,DEV0059,other3
ACC000033,TXN0000011397,08/11/2023 15:24:44,58737.41,C,0,DEV0113,nypy
ACC000020,TXN0000006550,08/11/2023 15:34:49,26741.78,D,0,DEV0175,other3
ACC000032,TXN0000011083,08/11/2023 15:36:57,10511.02,D,0,DEV0154,payment
ACC000032,TXN0000011084,08/11/2023 15:46:03,9061.53,D,0,DEV0154,other3
ACC000019,TXN0000006116,08/11/2023 15:49:08,3341.57,D,1,DEV0055,other3
ACC000013,TXN0000003950,08/11/2023 15:53:16,29253.55,D,0,DEV0010,other2
ACC000013,TXN0000003948,08/11/2023 15:59:00,30012.64,D,0,DEV0104,transfer
ACC000004,TXN0000000990,08/11/2023 16:00:53,86198.94,D,0,DEV0054,other1
ACC000049,TXN0000016950,08/11/2023 16:10:22,6092.07,C,0,DEV0069,nypy
ACC000050,TXN0000017423,08/11/2023 16:11:59,13733.54,D,0,DEV0110,transfer
ACC000037,TXN0000012811,08/11/2023 16:13:35,41257.0,D,0,DEV0076,nypy
ACC000040,TXN0000013799,08/11/2023 16:13:57,29675.59,C,0,DEV0059,ezpsa
ACC000007,TXN0000002044,08/11/2023 16:18:24,31861.05,D,0,DEV0098,other1
ACC000040,TXN0000013801,08/11/2023 16:25:44,37301.99,D,0,DEV0059,nypy
ACC000025,TXN0000008439,08/11/2023 16:36:29,1562.45,D,0,DEV0111,transfer
ACC000044,TXN0000015157,08/11/2023 16:40:21,39143.4,D,0,DEV0006,ezpsa
ACC000050,TXN0000017422,08/11/2023 16:42:26,18012.5,D,0,DEV0090,other1
ACC000025,TXN0000008441,08/11/2023 16:52:31,1660.65,C,0,DEV0075,nypy
ACC000049,TXN0000016948,08/11/2023 16:53:22,5267.28,C,0,DEV0069,nypy
ACC000006,TXN0000001718,08/11/2023 17:07:07,20013.97,D,0,DEV0150,other3
ACC000034,TXN0000011748,08/11/2023 17:08:22,1513.04,D,0,DEV0151,nypy
ACC000018,TXN0000005687,08/11/2023 17:32:44,16829.59,D,0,DEV0110,nypy
ACC000008,TXN0000002367,08/11/2023 17:41:10,34014.45,C,1,DEV0123,transfer
ACC000013,TXN0000003949,08/11/2023 17:49:36,15870.01,D,0,DEV0010,transfer
ACC000007,TXN0000002046,08/11/2023 17:56:31,77183.37,C,1,DEV0098,nypy
ACC000008,TXN0000002370,08/11/2023 18:03:28,47944.72,C,0,DEV0123,other1
ACC000027,TXN0000009138,08/11/2023 18:10:33,27193.48,D,0,DEV0106,ezpsa
ACC000034,TXN0000011746,08/11/2023 18:21:09,3936.51,C,1,DEV0033,nypy
ACC000001,TXN0000000120,08/11/2023 18:22:01,12047.31,D,0,DEV0177,other1
ACC000040,TXN0000013798,08/11/2023 18:22:52,19656.88,D,0,DEV0046,nypy
ACC000037,TXN0000012808,08/11/2023 18:23:52,25614.94,C,1,DEV0076,jzzcsh
ACC000003,TXN0000000650,08/11/2023 18:30:33,22394.37,D,1,DEV0037,payment
ACC000041,TXN0000014143,08/11/2023 18:37:23,37266.78,D,0,DEV0039,nypy
ACC000038,TXN0000013189,08/11/2023 18:39:03,31098.07,D,0,DEV0140,other3
ACC000004,TXN0000000988,08/11/2023 18:39:44,60970.68,C,0,DEV0054,ezpsa
ACC000038,TXN0000013190,08/11/2023 18:40:30,36668.95,D,0,DEV0090,nypy
ACC000008,TXN0000002371,08/11/2023 18:41:03,35708.05,C,0,DEV0123,other3
ACC000027,TXN0000009137,08/11/2023 18:42:20,23997.22,D,1,DEV0106,payment
ACC000037,TXN0000012807,08/11/2023 18:43:30,78812.03,C,0,DEV0076,other2
ACC000049,TXN0000016953,08/11/2023 18:49:47,7115.64,C,1,DEV0069,other1
ACC000046,TXN0000016064,08/11/2023 18:50:17,22328.8,D,0,DEV0188,transfer
ACC000017,TXN0000005376,08/11/2023 18:58:36,8279.27,D,1,DEV0083,other2
ACC000026,TXN0000008851,08/11/2023 19:00:17,5298.23,D,0,DEV0057,other1
ACC000038,TXN0000013187,08/11/2023 19:01:13,47532.63,D,0,DEV0090,ezpsa
ACC000014,TXN0000004234,08/11/2023 19:04:43,7882.76,C,0,DEV0017,nypy
ACC000015,TXN0000004609,08/11/2023 19:05:41,28539.05,D,0,DEV0199,nypy
ACC000042,TXN0000014447,08/11/2023 19:11:35,51381.17,C,0,DEV0011,jzzcsh
ACC000049,TXN0000016952,08/11/2023 19:12:11,5055.78,D,0,DEV0069,transfer
ACC000029,TXN0000009822,08/11/2023 19:13:56,27721.97,C,0,DEV0087,jzzcsh
ACC000006,TXN0000001721,08/11/2023 19:15:59,28625.2,D,0,DEV0103,transfer
ACC000023,TXN0000007799,08/11/2023 19:17:47,18322.39,D,0,DEV0129,transfer
ACC000017,TXN0000005379,08/11/2023 19:32:46,7080.53,C,0,DEV0083,other1
ACC000006,TXN0000001719,08/11/2023 19:33:12,27747.3,D,0,DEV0103,other3
ACC000038,TXN0000013185,08/11/2023 19:39:52,52674.8,C,1,DEV0140,other1
ACC000017,TXN0000005375,08/11/2023 19:43:40,5564.02,C,0,DEV0083,jzzcsh
ACC000019,TXN0000006119,08/11/2023 19:52:10,4354.03,C,0,DEV0055,other2
ACC000015,TXN0000004606,08/11/2023 19:52:46,27295.81,D,0,DEV0199,nypy
ACC000023,TXN0000007802,08/11/2023 19:53:50,34558.94,C,0,DEV0005,transfer
ACC000031,TXN0000010642,08/11/2023 19:54:38,27849.19,C,0,DEV0135,nypy
ACC000017,TXN0000005377,08/11/2023 20:43:24,9538.09,C,0,DEV0129,transfer
ACC000050,TXN0000017425,08/11/2023 22:11:36,19808.6,C,0,DEV0090,payment
ACC000016,TXN0000005017,08/11/2023 22:14:39,56776.65,D,0,DEV0160,transfer
ACC000023,TXN0000007801,08/11/2023 22:25:54,33860.11,D,0,DEV0005,jzzcsh
ACC000034,TXN0000011749,08/11/2023 22:34:54,2556.8,C,0,DEV0167,other3
ACC000036,TXN0000012489,08/11/2023 22:41:00,9437.68,D,0,DEV0131,other2
ACC000005,TXN0000001370,08/11/2023 22:45:11,4230.72,D,0,DEV0187,transfer
ACC000039,TXN0000013508,08/11/2023 22:58:31,15647.96,D,1,DEV0093,jzzcsh
ACC000015,TXN0000004608,08/11/2023 23:35:50,20566.88,D,0,DEV0003,payment
ACC000023,TXN0000007800,08/11/2023 23:48:26,35712.2,C,0,DEV0005,ezpsa
ACC000050,TXN0000017426,08/11/2023 23:55:48,17670.16,D,0,DEV0090,nypy
ACC000031,TXN0000010651,09/11/2023 00:19:10,29749.94,D,0,DEV0135,nypy
ACC000007,TXN0000002049,09/11/2023 00:36:37,53353.04,D,0,DEV0160,transfer
ACC000035,TXN0000012160,09/11/2023 01:25:41,646.81,D,0,DEV0186,other1
ACC000019,TXN0000006120,09/11/2023 01:50:53,6262.48,D,0,DEV0055,jzzcsh
ACC000022,TXN0000007460,09/11/2023 02:00:21,4314.97,D,0,DEV0112,other1
ACC000019,TXN0000006121,09/11/2023 02:47:17,4597.93,D,0,DEV0055,other3
ACC000049,TXN0000016955,09/11/2023 03:34:30,3051.03,D,0,DEV0069,transfer
ACC000026,TXN0000008854,09/11/2023 03:36:56,38514.34,C,0,DEV0057,other1
ACC000042,TXN0000014449,09/11/2023 04:23:46,18454.77,D,1,DEV0181,nypy
ACC000047,TXN0000016327,09/11/2023 05:20:53,4548.53,C,0,DEV0154,ezpsa
ACC000015,TXN0000004616,09/11/2023 06:15:24,22771.7,D,0,DEV0003,nypy
ACC000015,TXN0000004617,09/11/2023 06:35:40,25435.6,C,0,DEV0003,other1
ACC000029,TXN0000009824,09/11/2023 07:56:48,29296.75,D,0,DEV0087,other1
ACC000036,TXN0000012493,09/11/2023 08:04:05,11838.8,D,0,DEV0131,other3
ACC000015,TXN0000004614,09/11/2023 08:09:09,15389.2,D,0,DEV0199,other3
ACC000015,TXN0000004611,09/11/2023 08:15:11,28900.01,D,0,DEV0199,other1
ACC000014,TXN0000004236,09/11/2023 08:25:39,12128.13,D,0,DEV0017,jzzcsh
ACC000045,TXN0000015635,09/11/2023 08:26:39,8079.21,D,0,DEV0139,other3
ACC000018,TXN0000005690,09/11/2023 08:42:00,15667.58,C,0,DEV0110,ezpsa
ACC000018,TXN0000005689,09/11/2023 08:45:08,15262.75,C,0,DEV0110,nypy
ACC000015,TXN0000004612,09/11/2023 08:55:08,17081.79,D,0,DEV0003,ezpsa
ACC000015,TXN0000004618,09/11/2023 08:59:38,12699.26,D,1,DEV0198,ezpsa
ACC000028,TXN0000009425,09/11/2023 09:06:08,9838.53,C,0,DEV0121,other2
ACC000049,TXN0000016956,09/11/2023 09:06:42,6865.37,C,0,DEV0069,nypy
ACC000021,TXN0000007005,09/11/2023 09:17:50,38698.24,D,0,DEV0172,other2
ACC000008,TXN0000002374,09/11/2023 09:46:53,44534.46,C,0,DEV0123,transfer
ACC000022,TXN0000007464,09/11/2023 09:50:41,5471.23,D,0,DEV0112,nypy
ACC000021,TXN0000007003,09/11/2023 09:54:40,48401.82,D,0,DEV0172,jzzcsh
ACC000005,TXN0000001372,09/11/2023 10:02:07,4005.93,D,0,DEV0187,nypy
ACC000042,TXN0000014451,09/11/2023 10:07:53,49649.46,D,0,DEV0011,payment
ACC000019,TXN0000006126,09/11/2023 10:22:15,8588.96,C,0,DEV0055,transfer
ACC000036,TXN0000012491,09/11/2023 10:30:00,10691.62,C,0,DEV0004,other1
ACC000024,TXN0000008174,09/11/2023 10:37:27,3880.29,D,0,DEV0088,ezpsa
ACC000042,TXN0000014450,09/11/2023 10:38:18,7979.67,D,0,DEV0011,ezpsa
ACC000029,TXN0000009825,09/11/2023 10:44:35,45134.94,C,1,DEV0125,nypy
ACC000007,TXN0000002048,09/11/2023 10:59:38,35148.18,D,0,DEV0160,nypy
ACC000009,TXN0000002726,09/11/2023 11:07:23,24277.85,D,0,DEV0194,jzzcsh
ACC000050,TXN0000017427,09/11/2023 11:07:44,43125.89,C,0,DEV0090,ezpsa
ACC000050,TXN0000017429,09/11/2023 11:07:55,21969.6,D,0,DEV0090,other1
ACC000050,TXN0000017430,09/11/2023 11:14:23,20335.04,D,0,DEV0090,transfer
ACC000009,TXN0000002727,09/11/2023 11:20:28,22548.42,D,0,DEV0194,other2
ACC000025,TXN0000008449,09/11/2023 11:25:41,1583.59,D,0,DEV0075,jzzcsh
ACC000030,TXN0000010249,09/11/2023 11:33:23,28057.93,D,0,DEV0129,other2
ACC000046,TXN0000016065,09/11/2023 11:45:30,66800.18,C,0,DEV0190,other3
ACC000045,TXN0000015631,09/11/2023 11:50:04,38538.82,C,0,DEV0119,ezpsa
ACC000038,TXN0000013192,09/11/2023 11:51:07,43392.74,D,0,DEV0090,other3
ACC000041,TXN0000014146,09/11/2023 11:51:57,18555.39,D,0,DEV0161,payment
ACC000011,TXN0000003424,09/11/2023 12:10:50,8032.69,D,0,DEV0065,jzzcsh
ACC000030,TXN0000010247,09/11/2023 12:17:51,27695.58,D,0,DEV0129,nypy
ACC000003,TXN0000000652,09/11/2023 12:22:24,20039.31,D,0,DEV0113,ezpsa
ACC000035,TXN0000012155,09/11/2023 12:30:56,2114.99,C,0,DEV0005,payment
ACC000021,TXN0000007006,09/11/2023 12:50:59,42118.92,D,0,DEV0172,nypy
ACC000011,TXN0000003421,09/11/2023 12:57:02,9040.35,D,0,DEV0006,payment
ACC000025,TXN0000008448,09/11/2023 13:01:29,1206.95,D,0,DEV0111,ezpsa
ACC000032,TXN0000011086,09/11/2023 13:02:01,10562.41,D,0,DEV0154,ezpsa
ACC000025,TXN0000008447,09/11/2023 13:03:57,1765.47,C,0,DEV0111,transfer
ACC000025,TXN0000008444,09/11/2023 13:06:54,769.79,D,0,DEV0075,other1
ACC000007,TXN0000002050,09/11/2023 13:09:02,36792.95,D,0,DEV0098,nypy
ACC000035,TXN0000012157,09/11/2023 13:11:35,1070.69,D,0,DEV0005,nypy
ACC000010,TXN0000002997,09/11/2023 13:11:42,29958.25,D,0,DEV0003,other1
ACC000004,TXN0000000993,09/11/2023 13:17:10,97906.7,C,0,DEV0054,transfer
ACC000043,TXN0000014839,09/11/2023 13:19:18,2550.11,D,0,DEV0186,other1
ACC000022,TXN0000007459,09/11/2023 13:27:30,8761.3,C,0,DEV0112,other2
ACC000016,TXN0000005020,09/11/2023 13:28:50,23056.06,D,0,DEV0102,other3
ACC000004,TXN0000000996,09/11/2023 13:33:41,42098.98,D,0,DEV0054,other3
ACC000004,TXN0000000995,09/11/2023 13:37:41,34421.92,D,0,DEV0054,jzzcsh
ACC000016,TXN0000005019,09/11/2023 13:46:42,34766.16,D,0,DEV0102,ezpsa
ACC000004,TXN0000000997,09/11/2023 13:48:53,69556.95,D,1,DEV0054,ezpsa
ACC000025,TXN0000008445,09/11/2023 13:52:41,1333.19,D,0,DEV0111,other3
ACC000004,TXN0000000994,09/11/2023 13:54:10,48437.07,D,0,DEV0054,other1
ACC000009,TXN0000002725,09/11/2023 13:58:02,28952.34,D,0,DEV0194,nypy
ACC000010,TXN0000003002,09/11/2023 13:58:13,47914.25,D,0,DEV0003,transfer
ACC000031,TXN0000010646,09/11/2023 14:02:17,34725.34,D,0,DEV0135,ezpsa
ACC000031,TXN0000010645,09/11/2023 14:02:51,34131.84,D,1,DEV0135,jzzcsh
ACC000029,TXN0000009826,09/11/2023 14:05:14,61200.87,C,1,DEV0081,other1
ACC000030,TXN0000010248,09/11/2023 14:07:40,15775.44,D,0,DEV0114,ezpsa
ACC000019,TXN0000006127,09/11/2023 14:26:04,6971.73,D,0,DEV0055,jzzcsh
ACC000022,TXN0000007461,09/11/2023 14:36:32,3983.89,D,0,DEV0112,other3
ACC000028,TXN0000009424,09/11/2023 14:48:50,22759.15,C,0,DEV0101,nypy
ACC000019,TXN0000006122,09/11/2023 14:51:26,6567.74,C,0,DEV0055,other3
ACC000029,TXN0000009823,09/11/2023 14:52:40,21819.1,D,0,DEV0092,ezpsa
ACC000042,TXN0000014452,09/11/2023 14:55:23,80478.02,C,0,DEV0011,nypy
ACC000013,TXN0000003951,09/11/2023 15:13:58,30796.24,D,0,DEV0167,payment
ACC000048,TXN0000016587,09/11/2023 15:20:56,45601.8,D,1,DEV0019,nypy
ACC000014,TXN0000004238,09/11/2023 15:26:02,8097.75,D,0,DEV0138,transfer
ACC000022,TXN0000007462,09/11/2023 15:26:59,5374.1,C,0,DEV0112,jzzcsh
ACC000048,TXN0000016588,09/11/2023 15:28:32,41583.6,D,0,DEV0019,transfer
ACC000019,TXN0000006125,09/11/2023 15:34:45,6031.11,C,0,DEV0055,jzzcsh
ACC000032,TXN0000011085,09/11/2023 15:48:32,15107.52,C,0,DEV0154,other1
ACC000004,TXN0000000998,09/11/2023 15:51:10,66331.97,D,0,DEV0063,other2
ACC000049,TXN0000016957,09/11/2023 16:06:22,3100.64,D,0,DEV0069,jzzcsh
ACC000035,TXN0000012156,09/11/2023 16:10:07,1363.66,C,1,DEV0005,other2
ACC000001,TXN0000000121,09/11/2023 16:10:21,8040.85,D,0,DEV0177,other3
ACC000025,TXN0000008446,09/11/2023 16:18:08,349.03,D,0,DEV0075,other3
ACC000022,TXN0000007463,09/11/2023 16:18:28,12164.13,C,0,DEV0112,other1
ACC000037,TXN0000012812,09/11/2023 16:31:46,1133.33,D,1,DEV0076,nypy
ACC000035,TXN0000012159,09/11/2023 16:37:30,883.48,D,1,DEV0005,other3
ACC000004,TXN0000000992,09/11/2023 16:43:41,67611.47,D,0,DEV0054,other3
ACC000035,TXN0000012158,09/11/2023 16:51:17,1239.52,D,1,DEV0186,other3
ACC000050,TXN0000017428,09/11/2023 16:54:52,9351.8,D,0,DEV0090,jzzcsh
ACC000006,TXN0000001722,09/11/2023 17:00:35,31747.95,D,0,DEV0150,payment
ACC000006,TXN0000001723,09/11/2023 17:10:43,15878.65,D,0,DEV0103,other1
ACC000030,TXN0000010250,09/11/2023 17:23:01,24304.17,D,0,DEV0129,nypy
ACC000018,TXN0000005688,09/11/2023 17:25:33,10999.62,D,0,DEV0110,other3
ACC000011,TXN0000003425,09/11/2023 17:32:15,23058.81,C,0,DEV0006,ezpsa
ACC000011,TXN0000003423,09/11/2023 17:34:27,15369.51,D,0,DEV0196,other1
ACC000030,TXN0000010246,09/11/2023 17:39:30,47849.44,D,0,DEV0129,other3
ACC000011,TXN0000003422,09/11/2023 17:43:06,19732.66,D,0,DEV0065,transfer
ACC000008,TXN0000002373,09/11/2023 17:57:46,23138.37,D,0,DEV0123,transfer
ACC000045,TXN0000015634,09/11/2023 18:03:02,21416.51,C,0,DEV0139,payment
ACC000008,TXN0000002376,09/11/2023 18:08:35,18916.89,C,0,DEV0123,payment
ACC000034,TXN0000011750,09/11/2023 18:18:32,2201.76,D,0,DEV0151,jzzcsh
ACC000017,TXN0000005382,09/11/2023 18:22:47,3120.53,D,0,DEV0083,payment
ACC000031,TXN0000010648,09/11/2023 18:24:23,15764.62,D,0,DEV0135,other3
ACC000008,TXN0000002375,09/11/2023 18:36:23,27358.1,D,0,DEV0045,other3
ACC000045,TXN0000015637,09/11/2023 18:36:25,7957.14,D,0,DEV0139,other2
ACC000038,TXN0000013191,09/11/2023 18:38:25,33499.77,D,0,DEV0097,other1
ACC000019,TXN0000006124,09/11/2023 18:42:25,3889.13,D,0,DEV0029,payment
ACC000038,TXN0000013193,09/11/2023 18:48:22,46720.45,D,0,DEV0090,transfer
ACC000037,TXN0000012813,09/11/2023 18:56:27,37372.6,C,0,DEV0076,other2
ACC000010,TXN0000002999,09/11/2023 19:03:03,52938.08,D,0,DEV0003,ezpsa
ACC000048,TXN0000016586,09/11/2023 19:03:36,31309.76,D,0,DEV0019,transfer
ACC000015,TXN0000004615,09/11/2023 19:03:41,21297.49,D,0,DEV0003,other2
ACC000017,TXN0000005383,09/11/2023 19:09:29,5322.32,D,0,DEV0083,payment
ACC000010,TXN0000003001,09/11/2023 19:11:27,3783.97,D,0,DEV0003,payment
ACC000036,TXN0000012492,09/11/2023 19:15:59,22096.9,C,0,DEV0131,other2
ACC000049,TXN0000016954,09/11/2023 19:17:16,3933.33,D,0,DEV0069,transfer
ACC000017,TXN0000005380,09/11/2023 19:20:32,4052.46,D,0,DEV0083,payment
ACC000045,TXN0000015632,09/11/2023 19:20:58,23893.08,C,1,DEV0139,other1
ACC000031,TXN0000010647,09/11/2023 19:21:25,37564.05,C,0,DEV0135,other3
ACC000017,TXN0000005381,09/11/2023 19:30:45,7243.29,D,0,DEV0083,ezpsa
ACC000026,TXN0000008855,09/11/2023 19:32:37,45625.35,C,0,DEV0057,nypy
ACC000036,TXN0000012494,09/11/2023 19:35:01,13492.73,C,0,DEV0131,transfer
ACC000010,TXN0000003000,09/11/2023 19:37:51,34990.38,D,0,DEV0003,nypy
ACC000023,TXN0000007807,09/11/2023 19:39:02,14290.24,D,0,DEV0151,other1
ACC000026,TXN0000008856,09/11/2023 19:45:27,62258.61,C,0,DEV0057,other3
ACC000014,TXN0000004237,09/11/2023 19:50:23,12286.05,D,0,DEV0138,other2
ACC000031,TXN0000010650,09/11/2023 19:53:03,29268.45,D,0,DEV0135,transfer
ACC000045,TXN0000015636,09/11/2023 19:54:52,12343.47,D,0,DEV0139,other1
ACC000015,TXN0000004613,09/11/2023 19:56:36,22056.01,D,0,DEV0199,other1
ACC000031,TXN0000010649,09/11/2023 19:56:51,41779.37,C,0,DEV0135,transfer
ACC000045,TXN0000015633,09/11/2023 19:57:55,19148.12,D,0,DEV0139,other3
ACC000025,TXN0000008450,09/11/2023 20:05:57,599.94,D,1,DEV0075,nypy
ACC000021,TXN0000007004,09/11/2023 20:53:32,13910.91,D,0,DEV0172,other3
ACC000010,TXN0000002998,09/11/2023 21:50:48,42037.25,D,0,DEV0003,other3
ACC000023,TXN0000007806,09/11/2023 22:38:40,36300.71,D,0,DEV0005,other3
ACC000011,TXN0000003426,09/11/2023 22:43:30,8191.57,D,0,DEV0065,jzzcsh
ACC000019,TXN0000006123,09/11/2023 22:57:10,1405.59,D,0,DEV0055,other2
ACC000042,TXN0000014453,09/11/2023 23:00:16,34584.17,D,0,DEV0011,jzzcsh
ACC000049,TXN0000016963,10/11/2023 00:12:38,4502.63,C,0,DEV0069,jzzcsh
ACC000048,TXN0000016590,10/11/2023 00:36:18,45459.28,C,0,DEV0042,other3
ACC000019,TXN0000006131,10/11/2023 01:34:14,4506.84,D,0,DEV0055,other2
ACC000014,TXN0000004243,10/11/2023 01:41:30,12135.29,D,1,DEV0017,other2
ACC000042,TXN0000014455,10/11/2023 02:03:38,57806.3,D,0,DEV0011,jzzcsh
ACC000037,TXN0000012815,10/11/2023 02:06:22,37983.16,C,0,DEV0076,other2
ACC000008,TXN0000002379,10/11/2023 03:45:14,22750.47,D,0,DEV0184,payment
ACC000003,TXN0000000654,10/11/2023 04:38:04,19152.34,D,0,DEV0003,nypy
ACC000035,TXN0000012165,10/11/2023 04:43:26,583.25,D,0,DEV0186,other1
ACC000012,TXN0000003731,10/11/2023 05:10:25,27541.12,D,0,DEV0060,other3
ACC000021,TXN0000007007,10/11/2023 05:38:24,46238.13,C,0,DEV0172,transfer
ACC000027,TXN0000009140,10/11/2023 05:42:04,40935.67,C,0,DEV0068,jzzcsh
ACC000017,TXN0000005387,10/11/2023 05:53:19,6361.97,C,0,DEV0083,transfer
ACC000037,TXN0000012814,10/11/2023 05:59:41,16616.38,D,0,DEV0076,other3
ACC000040,TXN0000013802,10/11/2023 06:03:32,24206.85,C,0,DEV0059,payment
ACC000010,TXN0000003004,10/11/2023 06:07:59,42401.14,C,0,DEV0003,jzzcsh
ACC000034,TXN0000011753,10/11/2023 06:19:37,3810.99,C,0,DEV0151,nypy
ACC000041,TXN0000014149,10/11/2023 06:23:38,72897.06,C,0,DEV0161,other2
ACC000025,TXN0000008452,10/11/2023 06:43:10,982.46,D,0,DEV0075,ezpsa
ACC000008,TXN0000002378,10/11/2023 06:56:38,9635.98,D,0,DEV0184,transfer
ACC000020,TXN0000006553,10/11/2023 06:59:07,28277.31,C,0,DEV0082,nypy
ACC000022,TXN0000007465,10/11/2023 07:29:07,6009.57,C,0,DEV0112,transfer
ACC000013,TXN0000003952,10/11/2023 07:38:28,14752.55,D,0,DEV0104,other3
ACC000034,TXN0000011752,10/11/2023 07:54:49,4267.86,C,0,DEV0151,jzzcsh
ACC000015,TXN0000004619,10/11/2023 08:06:09,22724.66,D,0,DEV0199,nypy
ACC000018,TXN0000005696,10/11/2023 08:16:13,11200.4,D,0,DEV0110,other2
ACC000045,TXN0000015639,10/11/2023 08:40:14,16584.04,D,0,DEV0139,other2
ACC000018,TXN0000005692,10/11/2023 08:40:43,15492.24,C,0,DEV0110,nypy
ACC000018,TXN0000005695,10/11/2023 08:51:47,16994.22,C,0,DEV0110,other3
ACC000021,TXN0000007011,10/11/2023 09:20:41,39590.99,D,0,DEV0172,other1
ACC000049,TXN0000016958,10/11/2023 09:22:31,4909.0,C,0,DEV0069,nypy
ACC000030,TXN0000010252,10/11/2023 09:31:22,37484.54,D,1,DEV0129,other2
ACC000021,TXN0000007012,10/11/2023 09:38:06,26940.47,D,0,DEV0172,ezpsa
ACC000030,TXN0000010251,10/11/2023 09:38:42,46327.99,D,0,DEV0004,other1
ACC000018,TXN0000005694,10/11/2023 09:39:22,16352.54,D,0,DEV0110,transfer
ACC000007,TXN0000002052,10/11/2023 10:03:01,70954.15,C,0,DEV0098,ezpsa
ACC000010,TXN0000003005,10/11/2023 10:21:12,51919.18,D,0,DEV0003,nypy
ACC000019,TXN0000006135,10/11/2023 10:21:32,5985.48,C,0,DEV0029,other2
ACC000011,TXN0000003431,10/11/2023 10:23:34,21029.81,C,0,DEV0065,transfer
ACC000011,TXN0000003428,10/11/2023 10:28:06,16557.0,C,0,DEV0006,jzzcsh
ACC000043,TXN0000014842,10/11/2023 10:28:38,6891.39,D,0,DEV0042,transfer
ACC000005,TXN0000001373,10/11/2023 10:32:20,5944.06,D,1,DEV0187,other2
ACC000028,TXN0000009430,10/11/2023 10:36:36,27018.83,C,0,DEV0101,transfer
ACC000028,TXN0000009429,10/11/2023 10:38:37,25837.28,C,0,DEV0101,ezpsa
ACC000019,TXN0000006133,10/11/2023 10:39:50,3711.63,D,1,DEV0055,other1
ACC000048,TXN0000016589,10/11/2023 10:39:53,27952.72,D,1,DEV0019,nypy
ACC000019,TXN0000006130,10/11/2023 10:42:36,3919.31,D,0,DEV0055,ezpsa
ACC000011,TXN0000003429,10/11/2023 10:43:26,13669.8,D,0,DEV0006,payment
ACC000007,TXN0000002051,10/11/2023 10:47:34,27579.19,D,0,DEV0098,jzzcsh
ACC000028,TXN0000009426,10/11/2023 10:53:30,18264.78,C,0,DEV0101,other2
ACC000021,TXN0000007009,10/11/2023 10:58:03,54934.91,C,1,DEV0172,transfer
ACC000045,TXN0000015640,10/11/2023 11:10:04,19081.64,C,0,DEV0139,transfer
